0;17;0.0002197265625
0;20;0.000146484375
0;11;0.0000732421875
0;34;0.000537109375
0;18;0.0001953125
0;10;0.0001953125
0;19;0.000244140625
1;24;0.0001220703125
0;12;0.0000732421875
0;10;0.00029296875
0;10;0.00029296875
0;19;0.000146484375
1;21;0.0001220703125
0;13;0.0002197265625
0;16;0.000146484375
0;11;0.00029296875
0;26;0.00009765625
1;14;0.00009765625
0;11;0.000244140625
0;10;0.0001220703125
0;9;0.0002197265625
0;22;0.000244140625
0;17;0.00029296875
0;11;0.0002197265625
0;15;0.0003662109375
0;8;0.0001953125
0;15;0.000146484375
1;7;0.000244140625
0;13;0.0000244140625
1;15;0.00009765625
0;16;0.000146484375
0;8;0.00009765625
0;15;0.00009765625
1;10;0.0002197265625
0;28;0.0000732421875
0;21;0.00009765625
1;8;0.0001220703125
0;24;0.00009765625
0;17;0.0001220703125
1;12;0.0001953125
0;22;0.0001708984375
0;27;0.0001220703125
0;16;0.000048828125
0;12;0.0001953125
0;13;0.0002685546875
1;9;0.000146484375
1;12;0.000244140625
0;20;0.0001220703125
0;19;0.0002685546875
0;9;0.00009765625
0;10;0.0000732421875
0;7;0.0001953125
0;11;0.00009765625
0;20;0.000146484375
0;21;0.000146484375
1;9;0.0002197265625
0;21;0.00009765625
0;13;0.000244140625
0;22;0.0002197265625
0;18;0.00009765625
0;12;0.00009765625
0;11;0.0002197265625
0;10;0.00009765625
0;12;0.0000732421875
0;27;0.0001708984375
0;12;0.0001708984375
0;19;0.00029296875
0;31;0.0001220703125
0;27;0.0001220703125
0;20;0.0000732421875
1;15;0.0002685546875
0;21;0.00009765625
1;9;0.0005615234375
0;16;0.0001708984375
0;13;0.00029296875
0;46;0.000244140625
0;17;0.00029296875
0;11;0.0001220703125
0;12;0.000244140625
0;16;0.00009765625
0;19;0.0001220703125
0;24;0.0002197265625
0;18;0.0001220703125
0;15;0.000146484375
0;11;0.0002197265625
0;36;0.00087890625
0;18;0.000146484375
0;13;0.0001953125
0;10;0.0000732421875
0;15;0.0001953125
0;20;0.0000732421875
0;27;0.00009765625
0;11;0.0001953125
0;15;0.000146484375
0;20;0.0001708984375
0;10;0.000439453125
0;17;0.0001220703125
0;28;0.00009765625
0;32;0.0001953125
0;8;0.000048828125
0;15;0.0001220703125
0;18;0.0001953125
0;16;0.0000244140625
0;31;0.000146484375
0;18;0.0000244140625
0;12;0.0002197265625
0;10;0.000244140625
0;20;0.0000244140625
1;19;0.0001708984375
0;21;0.0002197265625
0;19;0.000146484375
0;20;0.0001708984375
0;14;0.000244140625
0;17;0.000146484375
0;15;0.00009765625
0;21;0.000048828125
0;11;0.0001708984375
0;22;0.0004150390625
0;23;0.0001220703125
0;36;0.0001708984375
0;22;0.0002685546875
0;18;0.0002197265625
0;12;0.0001708984375
0;25;0.0001220703125
0;7;0.000244140625
0;21;0.0001220703125
0;14;0.0000732421875
0;13;0.0001220703125
0;10;0.0000732421875
1;11;0.000146484375
0;11;0.0002197265625
0;41;0.0003173828125
0;12;0.0002197265625
0;15;0.0001953125
0;20;0.0001708984375
0;21;0.0002685546875
0;12;0.0001708984375
0;23;0.000146484375
0;19;0.00009765625
0;34;0.0001708984375
0;9;0.00009765625
0;15;0.000244140625
0;15;0.00009765625
0;9;0.0000244140625
0;14;0.0002197265625
0;12;0.000244140625
1;17;0.000146484375
0;12;0.0006103515625
0;23;0.0002197265625
0;26;0.0001953125
1;13;0.0001220703125
0;34;0.0002197265625
0;13;0.000390625
0;13;0.0002685546875
0;35;0.0001220703125
0;25;0.0002197265625
0;17;0.000146484375
0;21;0.0001708984375
0;12;0.0001953125
0;27;0.0000732421875
0;8;0.0002197265625
0;16;0.0001220703125
0;8;0.0001708984375
0;27;0.0001953125
0;15;0.000439453125
0;14;0.00009765625
0;7;0.000244140625
0;9;0.0001953125
0;13;0.0001953125
0;22;0.0001953125
0;24;0.0001708984375
0;18;0.0001953125
1;16;0.0001953125
1;26;0.0001953125
0;9;0.0001953125
0;15;0.000048828125
0;21;0.00009765625
0;22;0.0001220703125
0;21;0.0000244140625
0;12;0.0002685546875
0;14;0.0001953125
0;15;0.0001220703125
0;11;0.0001708984375
0;17;0.0001953125
0;13;0.0001220703125
0;14;0.00009765625
0;13;0.0001220703125
1;15;0.0001708984375
0;26;0.0000732421875
0;19;0.0001220703125
0;20;0.0001220703125
1;18;0.0003662109375
0;16;0.0002685546875
0;19;0.0001708984375
0;16;0.00048828125
0;15;0.00029296875
0;19;0.000244140625
0;11;0.0001220703125
0;12;0.0001220703125
0;12;0.000146484375
0;13;0.0001953125
0;25;0.0001708984375
0;18;0.0001953125
0;19;0.0000732421875
0;14;0.00009765625
0;11;0.0001708984375
0;16;0.000439453125
0;20;0.0001953125
0;10;0.000146484375
0;49;0.0002197265625
0;28;0.0000732421875
0;18;0.0000244140625
0;15;0.0001953125
1;15;0.0002197265625
0;25;0.0001220703125
0;20;0.0001220703125
0;13;0.00009765625
1;9;0.00048828125
1;7;0.000146484375
0;10;0.00029296875
0;15;0.0003173828125
0;18;0.0001708984375
0;19;0.0001708984375
0;16;0.000146484375
0;32;0.0001708984375
0;13;0.0002197265625
0;9;0.0002197265625
0;19;0.00009765625
0;9;0.00029296875
0;8;0.000146484375
0;34;0.000146484375
0;16;0.0001708984375
0;19;0.000048828125
0;16;0.0002685546875
0;18;0.0001220703125
1;17;0.000146484375
1;12;0.0001953125
0;9;0.000244140625
0;9;0.000244140625
0;8;0.000244140625
0;20;0.0001953125
0;15;0.0001708984375
0;18;0.000146484375
0;13;0.000146484375
0;18;0.000244140625
0;13;0.00009765625
0;11;0.0001953125
0;20;0.0001708984375
1;14;0.0001708984375
0;13;0.0001708984375
0;15;0.0001953125
0;16;0.0001220703125
0;13;0.0001708984375
0;12;0.00029296875
0;8;0.0001708984375
0;20;0.000146484375
0;23;0.000048828125
0;36;0.000146484375
0;19;0.00029296875
0;12;0.0001953125
0;18;0.0002685546875
0;13;0.000244140625
1;10;0.00029296875
0;11;0.0001220703125
1;11;0.00029296875
0;20;0.0001708984375
0;10;0.0004638671875
0;10;0.0000732421875
0;12;0.0001708984375
0;22;0.000048828125
0;21;0.0001220703125
0;24;0.0001220703125
0;11;0.0001708984375
0;15;0.000146484375
0;8;0.0001953125
0;10;0.0004638671875
0;16;0.0001708984375
0;8;0.00078125
0;13;0.0001953125
0;20;0.0000732421875
1;15;0.000244140625
0;12;0.0000732421875
0;12;0.0001708984375
0;14;0.0001708984375
0;21;0.0002685546875
1;12;0.0002685546875
0;11;0.0002685546875
1;15;0.000146484375
0;8;0.0002197265625
0;24;0.0001220703125
0;12;0.0001220703125
0;20;0.000048828125
1;13;0.0001708984375
0;20;0.00009765625
0;11;0.00009765625
0;9;0.0002685546875
1;7;0.000244140625
0;19;0.0001220703125
0;22;0.0001708984375
0;14;0.0006591796875
0;21;0.0001220703125
0;27;0.0001220703125
0;13;0.0001220703125
0;9;0.000146484375
0;12;0.0000732421875
0;19;0.0002685546875
0;13;0.0003173828125
0;12;0.0002197265625
0;11;0.000146484375
0;16;0.0001220703125
1;18;0.0003173828125
0;22;0.00009765625
0;31;0.00009765625
0;17;0.0001220703125
1;7;0.00009765625
0;13;0.0001220703125
1;13;0.00009765625
0;23;0.000146484375
0;8;0.000146484375
0;21;0.00009765625
1;14;0.000244140625
0;12;0.0002197265625
0;12;0.000244140625
0;12;0.00009765625
0;41;0.0001220703125
0;23;0.0001953125
0;20;0.000146484375
0;43;0.0001708984375
0;19;0.00009765625
0;27;0.000244140625
0;21;0.000146484375
0;19;0.0001220703125
0;9;0.000244140625
1;6;0.00009765625
1;7;0.00009765625
0;11;0.000146484375
0;16;0.000439453125
0;19;0.0001220703125
0;23;0.0002197265625
0;16;0.0000732421875
0;19;0.0001953125
0;25;0.000146484375
0;12;0.000048828125
0;17;0.000146484375
0;13;0.000830078125
0;16;0.0001220703125
0;8;0.000146484375
0;12;0.0001220703125
0;22;0.0001708984375
0;13;0.0001953125
1;15;0.0002197265625
0;28;0.0001220703125
0;18;0.0001220703125
0;20;0.0001953125
0;16;0.0002197265625
0;16;0.0002197265625
0;9;0.000048828125
0;24;0.0005126953125
0;17;0.000146484375
0;28;0.0001220703125
0;14;0.00009765625
1;10;0.0005126953125
0;15;0.000146484375
0;13;0.0001220703125
1;10;0.000244140625
0;21;0.0000732421875
0;11;0.000244140625
0;27;0.00009765625
0;11;0.0001708984375
0;13;0.0001220703125
0;13;0.0001708984375
0;18;0.0001953125
0;16;0.00009765625
0;12;0.0001220703125
0;13;0.0001708984375
0;40;0.0001953125
0;9;0.0003173828125
0;8;0.0003173828125
0;25;0.000048828125
0;14;0.0001953125
0;19;0.000146484375
1;11;0.0002197265625
0;16;0.0001220703125
0;19;0.0000244140625
0;23;0.0002197265625
0;17;0.00009765625
0;26;0.0002197265625
0;13;0.000048828125
0;15;0.0001220703125
0;12;0.0002197265625
0;23;0.0001953125
0;20;0
1;20;0.0001708984375
0;11;0.000048828125
0;13;0.000048828125
0;29;0.000244140625
0;23;0.0002197265625
1;8;0.0001953125
0;23;0
0;10;0.0006103515625
0;20;0
0;16;0.0001220703125
0;23;0.0000732421875
0;12;0.000244140625
0;20;0.0001708984375
0;14;0.0001953125
0;36;0.0002197265625
0;17;0.0001708984375
0;18;0.000146484375
0;18;0.0001953125
0;13;0.000146484375
0;14;0.0001220703125
0;13;0.000146484375
1;9;0.0001953125
1;15;0.0001220703125
0;14;0.0000732421875
1;8;0.0001220703125
0;16;0.000146484375
0;12;0.0001708984375
0;19;0.0001708984375
0;9;0.00048828125
0;19;0.0001220703125
0;24;0.0001220703125
0;16;0.000146484375
0;16;0.0001220703125
0;26;0.000146484375
0;16;0.0001953125
1;25;0.0001953125
0;14;0.000146484375
0;10;0.0001220703125
0;13;0.00029296875
0;9;0.00009765625
0;25;0.000048828125
1;14;0.000244140625
1;11;0.0001220703125
0;20;0.0002197265625
0;18;0.0001953125
0;16;0.0002685546875
0;18;0.000146484375
0;17;0.0001220703125
1;12;0.000390625
1;6;0.0001708984375
0;29;0.0001708984375
0;18;0.0001953125
0;10;0.0001708984375
0;16;0.0001220703125
0;19;0.0000732421875
0;13;0.0001220703125
0;15;0.00009765625
0;24;0.00009765625
0;22;0.0000244140625
0;16;0.0000732421875
0;11;0.0001708984375
0;19;0.000244140625
0;13;0.0002197265625
1;13;0.000146484375
0;11;0.00009765625
0;20;0.0001953125
0;12;0.0002197265625
0;26;0.000146484375
0;17;0.0001708984375
0;12;0.0001708984375
0;9;0.0002197265625
0;12;0.0000732421875
0;19;0.0001708984375
0;17;0.0000732421875
0;25;0.0001220703125
0;17;0.0001220703125
0;13;0.0002685546875
0;19;0.0001220703125
1;17;0.000146484375
0;21;0.0000732421875
0;12;0.000146484375
1;13;0.0001953125
1;8;0.0004638671875
1;11;0.0003173828125
0;8;0.000146484375
1;7;0.0002685546875
0;25;0.000146484375
0;29;0.000146484375
0;20;0.000146484375
0;13;0.0002197265625
0;23;0.0000732421875
0;18;0.0001953125
0;19;0.000146484375
0;38;0.0001953125
0;19;0.0001220703125
0;12;0.0002197265625
0;29;0.0001708984375
0;12;0.0000732421875
0;15;0.0001220703125
0;18;0.000048828125
0;22;0.000146484375
0;13;0.00009765625
0;20;0.00009765625
0;14;0.000146484375
0;11;0.0002197265625
1;15;0.0001708984375
0;28;0.0001220703125
0;19;0.0000732421875
0;16;0.000244140625
0;13;0.0005859375
0;10;0.000146484375
1;14;0.0002685546875
0;10;0.0001220703125
0;23;0.00009765625
0;20;0.000146484375
0;10;0.0001220703125
0;22;0.0001953125
0;24;0.0000732421875
0;17;0.0001220703125
0;13;0.0001708984375
0;28;0.00009765625
0;25;0.0001220703125
0;20;0.0001708984375
0;13;0.0001708984375
1;15;0.000146484375
0;16;0.0003173828125
0;22;0.000146484375
0;32;0.000146484375
0;27;0.0001220703125
0;11;0.0001708984375
0;13;0.0001953125
0;42;0.0001708984375
0;12;0.00009765625
0;16;0.0001708984375
0;12;0.00009765625
1;11;0.0002685546875
0;12;0.0000732421875
0;11;0.0001953125
1;12;0.0001953125
0;8;0.0001220703125
0;17;0.0001708984375
0;11;0.0002685546875
0;8;0.000244140625
0;17;0.0002197265625
0;25;0.00009765625
1;20;0.0002197265625
0;33;0.000244140625
0;14;0.000146484375
0;12;0.0000732421875
0;28;0.0000244140625
0;19;0.000048828125
0;38;0.0000732421875
1;8;0.0001708984375
0;20;0.0000732421875
0;15;0.0002197265625
0;21;0.0001708984375
0;12;0.00009765625
0;22;0.0001220703125
0;14;0.0001953125
0;15;0.0001220703125
0;25;0.0002685546875
0;15;0.00009765625
0;19;0.000146484375
1;15;0.0001708984375
0;12;0.0001953125
0;10;0.000244140625
0;14;0.0001708984375
0;9;0.000244140625
0;28;0.0003173828125
0;23;0.0000732421875
1;20;0.0001953125
0;19;0.0001220703125
0;16;0.0002685546875
0;21;0.0001708984375
0;20;0.0000732421875
0;24;0.000146484375
0;23;0.0001708984375
0;23;0.0001708984375
0;13;0.0001708984375
0;12;0.000146484375
0;16;0.0001220703125
0;24;0.0001708984375
0;17;0.000048828125
0;12;0.000146484375
0;12;0.00009765625
0;16;0.0001220703125
0;17;0.000146484375
0;22;0.000146484375
0;11;0.0001953125
0;15;0.0000244140625
0;16;0.0001953125
0;29;0.0000732421875
0;14;0.0002685546875
0;7;0.0000732421875
0;14;0.0000244140625
0;22;0.000146484375
0;25;0.000244140625
0;18;0.000146484375
0;20;0.0003173828125
0;9;0.0001953125
0;9;0.0001708984375
0;10;0.0002197265625
0;19;0.000146484375
0;12;0.000244140625
0;14;0.0001220703125
0;11;0.00009765625
0;11;0.0001220703125
0;18;0.00009765625
0;14;0.00009765625
0;13;0.0001708984375
0;16;0.00009765625
1;16;0.000927734375
0;20;0.0002197265625
1;17;0.0001220703125
0;20;0.000146484375
0;15;0.00048828125
0;23;0.000146484375
1;11;0.0001708984375
0;15;0.0001953125
0;26;0.000048828125
0;13;0.0002197265625
0;12;0.0002197265625
0;17;0.00009765625
0;13;0.0002197265625
0;15;0.0001708984375
0;16;0.0000244140625
0;13;0.00068359375
0;8;0.000244140625
0;11;0.0001708984375
0;38;0.000048828125
0;12;0.0002197265625
0;8;0.0002197265625
0;32;0.0002685546875
0;29;0.0001953125
0;29;0.0001708984375
0;25;0.0001220703125
1;25;0.0001220703125
0;13;0.00009765625
0;27;0.0001708984375
0;9;0.0001220703125
0;20;0.0000732421875
0;14;0.0005126953125
0;19;0.0001953125
0;12;0.0000732421875
0;20;0.000341796875
0;29;0.000146484375
0;9;0.0001953125
0;11;0.0001220703125
0;16;0.0000732421875
0;17;0.000146484375
0;17;0.000146484375
0;17;0.0002685546875
1;9;0.0001708984375
1;10;0.0001220703125
0;16;0.0002685546875
0;24;0.00009765625
0;11;0.0001953125
0;14;0.000146484375
0;16;0.0001220703125
0;13;0.0001708984375
0;15;0.0001220703125
0;10;0.000244140625
0;11;0.0000732421875
0;18;0.0001953125
0;11;0.0002197265625
0;16;0.0002197265625
0;19;0.0001708984375
0;19;0.00009765625
0;26;0.0001220703125
0;40;0.0003173828125
0;7;0.0002197265625
0;15;0.000146484375
0;9;0.0001708984375
0;11;0.0001220703125
0;24;0.0001708984375
0;8;0.0001708984375
1;7;0.0002197265625
0;9;0.000146484375
0;13;0.0001220703125
0;14;0.0001953125
0;10;0.0002685546875
0;12;0.000537109375
0;11;0.000341796875
0;22;0.00009765625
0;19;0.000146484375
0;18;0.000244140625
1;11;0.000244140625
0;19;0.000146484375
0;13;0.0000732421875
0;13;0.00009765625
0;24;0.0000732421875
0;15;0.000146484375
0;16;0.0001220703125
0;13;0.000146484375
0;16;0.0001220703125
0;13;0.00048828125
0;21;0.000146484375
0;18;0.0003173828125
0;19;0.0001708984375
0;12;0.000244140625
0;19;0.000146484375
1;17;0.0001953125
0;13;0.000244140625
1;13;0.000244140625
0;10;0.000537109375
0;13;0.000146484375
0;38;0.0000732421875
0;12;0.0001953125
0;11;0.0001708984375
0;15;0.000146484375
0;10;0.0001953125
0;21;0.0002197265625
0;10;0.0002197265625
0;12;0.000244140625
0;15;0.0001953125
0;10;0.0001220703125
0;13;0.0004638671875
0;14;0.0001953125
0;9;0.0001708984375
0;19;0.000048828125
0;17;0.0001953125
0;24;0.0001220703125
0;8;0.000146484375
0;22;0.0001708984375
1;13;0.0002685546875
1;13;0.00029296875
0;18;0.0000732421875
0;15;0.00009765625
0;11;0.0001953125
0;26;0.000146484375
0;14;0.0001220703125
0;10;0.0002197265625
1;13;0.0001953125
0;8;0.000341796875
0;25;0.0000732421875
0;21;0.0002685546875
1;8;0.0002685546875
0;20;0.000146484375
0;19;0.0001708984375
0;20;0.0001220703125
0;16;0.0001708984375
0;13;0.000146484375
0;13;0.0001708984375
0;23;0.000146484375
0;22;0.0000732421875
1;22;0.0002197265625
0;20;0.0000732421875
0;16;0.0001220703125
0;9;0.0001708984375
0;16;0.0002197265625
0;21;0.0001220703125
0;21;0.000146484375
0;10;0.0001708984375
0;17;0.000146484375
1;13;0.000146484375
0;12;0.0001708984375
1;17;0.000390625
0;18;0.0003662109375
0;13;0.0001220703125
0;15;0.0004638671875
0;26;0.0001708984375
0;24;0.0003173828125
0;30;0.0001220703125
0;8;0.0001708984375
0;9;0.000146484375
0;16;0.00009765625
0;19;0.0001953125
0;16;0.0001708984375
0;11;0.000244140625
0;13;0.0000732421875
0;12;0.0001708984375
0;29;0.000048828125
0;10;0.0002197265625
0;11;0.00009765625
0;29;0.0001220703125
0;23;0.000341796875
0;13;0.0001953125
1;16;0.000244140625
0;14;0.0001708984375
0;11;0.000244140625
0;26;0.000146484375
0;13;0.0001708984375
0;21;0.000146484375
0;20;0.00009765625
0;13;0.000146484375
0;13;0.000146484375
0;17;0.00029296875
0;12;0.000146484375
0;10;0.00009765625
0;11;0.0001220703125
1;8;0.0001708984375
0;12;0.000244140625
0;20;0.000341796875
0;10;0.0001953125
0;16;0.000048828125
0;11;0.000146484375
0;16;0.00009765625
0;11;0.0001708984375
0;12;0.0001220703125
0;16;0.0002685546875
0;13;0.0004150390625
0;21;0.00009765625
1;10;0.0003173828125
0;12;0.00009765625
0;17;0.0002685546875
1;8;0.000146484375
0;18;0.000146484375
0;16;0.0001220703125
0;12;0.00009765625
0;33;0.0002197265625
0;13;0.0002197265625
0;10;0.0000732421875
0;32;0.00009765625
0;21;0.0003662109375
1;8;0.0002685546875
1;9;0.0002685546875
0;12;0.0001220703125
1;13;0.000146484375
0;33;0.000146484375
0;11;0.000146484375
0;16;0.000146484375
0;17;0.0001708984375
0;18;0.0001708984375
1;10;0.0002685546875
0;10;0.000048828125
0;19;0.0001708984375
0;16;0.0002685546875
0;13;0.00009765625
0;29;0.0001708984375
1;19;0.0001220703125
0;15;0.000146484375
1;15;0.0001220703125
0;10;0.0002197265625
0;30;0.00048828125
0;10;0.0003173828125
0;19;0.00009765625
0;36;0.000048828125
0;12;0.0001708984375
0;24;0.0001953125
0;14;0.00009765625
0;18;0.00009765625
0;10;0.00009765625
0;14;0.00009765625
0;24;0.000341796875
0;16;0.000146484375
0;10;0.0001708984375
1;16;0.000146484375
0;13;0.000244140625
0;13;0.0002197265625
0;16;0.0000244140625
0;9;0.000439453125
0;28;0.0002197265625
0;41;0.0001953125
0;17;0.00009765625
0;37;0.0001708984375
0;10;0.000244140625
0;12;0.0003173828125
0;15;0.00009765625
0;19;0.000146484375
0;20;0.0002197265625
1;8;0.00029296875
0;11;0.00009765625
0;10;0.000146484375
0;16;0.0001708984375
0;9;0.000146484375
0;25;0.0001953125
1;25;0.0001220703125
0;14;0.000146484375
0;10;0.0000732421875
0;13;0.0001953125
0;11;0.0005615234375
0;22;0.0006591796875
0;15;0.0001220703125
0;16;0.0001220703125
0;25;0.0001220703125
0;15;0.0002685546875
0;19;0.000048828125
0;13;0.0005126953125
0;8;0.0002197265625
1;12;0.0002685546875
0;11;0.0000732421875
0;15;0.000048828125
0;26;0.000048828125
0;10;0.0002685546875
0;11;0.0001708984375
0;31;0.0001708984375
1;10;0.0001953125
1;15;0.000146484375
1;9;0.000146484375
0;12;0.0001708984375
0;12;0.0001953125
0;17;0.001220703125
1;16;0.0001708984375
0;9;0.0000244140625
0;23;0.000146484375
0;12;0.000244140625
0;11;0.000341796875
0;11;0.00009765625
0;30;0.000146484375
0;29;0.000146484375
0;13;0.0001708984375
0;26;0.0001220703125
0;14;0.0001708984375
0;23;0.000146484375
0;11;0.0005859375
0;15;0.000244140625
0;16;0.0002685546875
0;9;0.0001220703125
0;16;0.0001220703125
1;16;0.0001220703125
1;19;0.0001220703125
0;8;0.0001953125
0;19;0.000146484375
0;8;0.0002685546875
0;18;0.0001220703125
0;22;0.000244140625
0;20;0.0001220703125
0;17;0.0001220703125
0;16;0.0001708984375
0;24;0.0001708984375
0;8;0.000244140625
1;14;0.000244140625
0;11;0.0001953125
0;22;0.000244140625
1;20;0.0001953125
0;42;0.0001953125
0;18;0.0000732421875
0;10;0.000146484375
0;14;0.0001708984375
0;26;0.000048828125
0;17;0.0002685546875
0;22;0.0002197265625
0;19;0.0001708984375
0;37;0.0000732421875
0;37;0.0001220703125
0;28;0.0001953125
0;18;0.0000732421875
1;13;0.000537109375
0;20;0.0001953125
0;9;0.000341796875
0;18;0.00009765625
0;11;0.0002197265625
0;13;0.000146484375
1;11;0.0001708984375
1;8;0.0001953125
0;15;0.0000732421875
0;22;0.0001953125
0;12;0.000146484375
0;16;0.0000732421875
0;21;0.0001953125
0;12;0.0001220703125
0;22;0.000244140625
0;21;0.0002685546875
0;16;0.000244140625
0;17;0.00009765625
1;8;0.0002685546875
0;10;0.000146484375
0;13;0.0002197265625
0;10;0.0002197265625
0;16;0.0000244140625
1;10;0.0005126953125
0;17;0.000146484375
0;15;0.0001708984375
0;14;0.000146484375
0;11;0.0001708984375
1;15;0.0001708984375
0;20;0.0006103515625
0;16;0.00009765625
1;13;0.0002197265625
0;13;0.000244140625
0;12;0.0001708984375
0;24;0.00009765625
0;21;0.0001953125
0;22;0.000048828125
0;12;0.000146484375
0;13;0.0001953125
0;11;0.00029296875
0;10;0.0001220703125
1;9;0.0001220703125
1;14;0.0002197265625
0;12;0.0000732421875
0;22;0.000146484375
0;12;0.000146484375
0;16;0.000244140625
0;10;0.000146484375
0;10;0.0001953125
0;12;0.000244140625
0;12;0.0001708984375
0;34;0.0005615234375
0;13;0.0000732421875
0;26;0.0002197265625
0;11;0.000146484375
0;13;0.0002197265625
0;25;0.000048828125
0;10;0.0000732421875
0;8;0.00048828125
0;22;0.0001953125
0;12;0.0001953125
0;17;0.000244140625
0;18;0.000048828125
0;14;0.0002197265625
0;8;0.0001220703125
0;12;0.0001220703125
1;13;0.0002685546875
0;15;0.0001708984375
0;11;0.000244140625
0;21;0.0001220703125
0;16;0.000146484375
0;17;0.0001708984375
0;16;0.000048828125
0;13;0.0001953125
0;8;0.0003173828125
0;10;0.000146484375
0;22;0.0000732421875
0;21;0.0001953125
0;8;0.0002685546875
0;25;0.0002197265625
0;13;0.0001708984375
0;13;0.0002685546875
0;18;0.0002197265625
0;10;0.00009765625
0;20;0.0001953125
0;16;0.0000244140625
0;8;0.0001220703125
1;17;0.0002685546875
1;10;0.00029296875
0;10;0.0001220703125
0;19;0.0001953125
0;12;0.00009765625
0;18;0.00009765625
0;23;0.0002197265625
0;10;0.0002685546875
0;13;0.000146484375
1;19;0.0001708984375
0;33;0.00009765625
0;13;0.0001953125
0;9;0.00009765625
1;18;0.0001953125
0;26;0.0001708984375
0;19;0.0001220703125
1;15;0.0001708984375
0;19;0.00029296875
1;14;0.0002197265625
0;17;0.0001708984375
0;17;0.0000732421875
0;11;0.000146484375
0;15;0.000146484375
0;9;0.000146484375
0;11;0.0000732421875
0;27;0.00029296875
0;7;0.0000732421875
0;20;0.0001708984375
0;25;0.0001220703125
0;13;0.0000732421875
0;14;0.0001708984375
0;17;0.0001220703125
0;24;0.000146484375
0;24;0.0001220703125
0;15;0.0002197265625
1;10;0.0002685546875
0;25;0.0001953125
0;19;0.0001220703125
1;13;0.0004150390625
0;9;0.0001220703125
0;20;0.000244140625
0;13;0.0002197265625
1;22;0.0002197265625
0;14;0.00009765625
0;29;0.0001708984375
0;14;0.00009765625
0;11;0.0000732421875
0;16;0.00009765625
0;28;0.000146484375
0;10;0.0001708984375
0;11;0.0007568359375
0;17;0.0001953125
0;22;0.0000732421875
0;15;0.0001708984375
0;18;0.00048828125
0;22;0.000390625
0;7;0.000244140625
0;23;0.00009765625
0;13;0.0001708984375
0;19;0.000146484375
0;26;0.0005126953125
0;29;0.000146484375
0;18;0.0001953125
0;9;0.0001953125
0;10;0.0001953125
0;14;0.00009765625
0;12;0.0001220703125
0;18;0.0001708984375
0;10;0.0001953125
0;11;0.0002197265625
0;15;0.0001953125
1;14;0.0002197265625
0;16;0.00009765625
0;17;0.000146484375
0;12;0.0000732421875
0;21;0.00009765625
0;15;0.0001708984375
1;13;0.0002685546875
0;18;0.000146484375
0;13;0.00009765625
0;22;0.0001220703125
0;24;0.000341796875
1;16;0.0001708984375
0;12;0.000146484375
0;11;0.000341796875
0;29;0.00009765625
0;15;0.0002197265625
1;14;0.000244140625
0;40;0.0003173828125
0;12;0.0004638671875
1;12;0.0002685546875
0;22;0.0001708984375
0;21;0.0001220703125
0;20;0.0001708984375
0;9;0.000244140625
0;30;0.0002685546875
0;24;0.000244140625
0;8;0.0001220703125
1;16;0.0001220703125
1;7;0.0001220703125
0;18;0.000146484375
0;12;0.0002197265625
0;16;0.0002685546875
0;9;0.0000732421875
0;13;0.0001220703125
0;12;0.000244140625
0;23;0.0002197265625
0;33;0.0001708984375
0;7;0.0001953125
0;16;0.0001708984375
0;21;0.00009765625
0;12;0.00009765625
0;28;0.0001953125
0;14;0.000146484375
0;20;0.000146484375
1;24;0.0002685546875
0;21;0.000048828125
0;19;0.00009765625
0;17;0.0001708984375
0;15;0.0001220703125
0;13;0.0001220703125
1;11;0.0002197265625
0;8;0.0001220703125
1;24;0.000244140625
0;17;0.000048828125
0;38;0.000146484375
0;20;0.0001708984375
0;20;0.0001953125
0;10;0.0002197265625
0;28;0.00029296875
1;10;0.0001708984375
0;22;0.000146484375
0;31;0.0001708984375
0;11;0.00009765625
0;17;0.00009765625
0;21;0.0002685546875
0;34;0.0001220703125
0;10;0.00029296875
0;19;0.000146484375
0;7;0.0002197265625
1;19;0.000146484375
0;10;0.0001953125
0;14;0.0001708984375
0;17;0.0000732421875
0;11;0.0001953125
0;16;0.0002685546875
0;40;0.0001220703125
0;12;0.000244140625
0;24;0.000146484375
0;20;0.0001953125
0;11;0.000146484375
0;21;0.0000732421875
0;16;0.000146484375
0;17;0.0002685546875
0;15;0.0000732421875
0;8;0.0001220703125
0;20;0.0001220703125
0;28;0.000146484375
1;12;0.0003173828125
0;19;0.000146484375
0;19;0.0001708984375
0;30;0.000244140625
1;10;0.0002197265625
0;14;0.0001220703125
0;17;0.0001220703125
0;14;0.00009765625
0;28;0.000390625
0;22;0.00009765625
0;17;0.0002197265625
0;12;0.0001220703125
0;13;0.00009765625
1;24;0.0001220703125
0;48;0.0000732421875
0;8;0.0002685546875
0;29;0.0001953125
0;20;0.0001708984375
1;17;0.0002197265625
0;19;0.0005126953125
0;18;0.0000732421875
0;12;0.0001220703125
1;14;0.0001220703125
0;22;0.000146484375
1;11;0.0001220703125
0;16;0.00009765625
0;12;0.0001953125
0;22;0.0000732421875
0;20;0.0001220703125
0;8;0.0001953125
0;15;0.00009765625
0;15;0.0001708984375
0;25;0.0001220703125
0;11;0.00009765625
0;13;0.00029296875
0;18;0.000048828125
0;18;0.0001708984375
0;22;0.0001953125
0;32;0.0001708984375
0;19;0.000146484375
0;9;0.0001220703125
0;23;0.000146484375
0;22;0.000146484375
